Num_CIN Analyse Algèbre Physique Chimie Informatique STA Français Anglais
002710 2.8 4.22 8.33 10.85 11.46 11.04 1.72 8.38
002711 11.9 11.52 15.8 10.13 11.0 16.49 17.02 17.82
002712 14.12 14.13 12.64 11.78 13.81 10.22 8.88 15.61
002713 16.92 14.38 12.19 11.96 16.92 11.57 10.75 15.02
002714 8.14 10.8 13.92 9.24 13.29 10.98 9.63 0.74
002715 13.88 9.93 9.44 11.93 8.37 15.82 8.28 10.13
002716 17.38 11.77 11.66 8.09 15.39 8.42 17.16 17.15
002717 10.13 8.19 3.3 14.34 14.62 16.63 8.81 16.81
002718 16.24 11.06 11.06 15.57 8.27 16.11 19.11 9.58
002719 7.93 13.52 8.41 14.81 17.2 13.76 14.77 14.92
002720 7.08 15.04 13.9 11.5 16.59 8.29 15.53 11.02
002721 10.45 10.16 11.4 12.13 16.91 13.85 9.65 16.65
002722 11.12 17.63 8.82 10.98 4.87 17.64 9.88 9.76
002723 0.31 9.12 10.79 16.95 9.99 12.88 10.2 3.81
002724 12.71 12.09 17.48 13.38 16.87 7.8 5.57 11.04
002725 0.34 17.06 14.19 10.11 10.55 16.94 11.26 12.74
002726 16.58 15.78 17.23 17.24 1.91 16.23 11.38 11.34
002727 8.97 8.97 12.76 7.2 15.98 16.66 14.5 16.0
002728 9.43 17.96 14.55 12.0 10.2 12.02 3.23 13.38
002729 9.78 13.32 13.09 5.81 8.65 15.49 8.0 9.03
002730 12.96 11.96 12.53 17.17 16.93 13.54 16.43 11.54
002731 11.81 14.54 15.26 17.93 0.7 17.84 8.21 11.68
002732 13.39 12.73 15.48 12.05 9.98 16.14 13.41 11.96
002733 8.28 12.12 9.51 11.37 8.82 8.18 12.2 11.14
002734 6.75 11.19 14.24 10.05 7.01 10.37 16.34 15.92
002735 9.53 8.05 9.96 9.62 13.6 4.35 12.87 14.51
002736 16.27 9.73 15.32 14.34 17.28 11.85 15.0 18.25
002737 8.91 9.99 15.31 17.74 9.24 19.49 9.83 11.48
002738 14.25 15.33 16.87 15.33 11.22 17.32 15.94 8.81
002739 11.31 13.4 16.35 12.73 16.03 0.01 16.72 1.76
002740 16.84 16.02 10.47 11.9 12.28 2.64 13.55 8.62
002741 11.35 9.81 15.52 11.48 10.57 13.2 17.89 18.42
002742 7.08 16.23 16.29 10.06 15.02 16.34 11.77 15.86
002743 9.94 12.82 9.55 8.65 14.18 11.02 12.5 9.65
002744 4.06 6.61 16.06 4.61 11.19 12.66 14.06 12.08
002745 12.31 8.85 12.96 15.83 9.69 16.83 1.53 9.93
002746 16.42 10.28 11.66 16.09 19.47 17.69 16.25 15.23
002747 14.11 7.98 17.18 14.06 17.86 9.52 10.94 18.61
002748 10.13 4.47 17.58 17.12 5.65 19.16 9.82 8.3
002749 1.66 15.19 7.77 13.76 7.79 12.36 8.83 15.81
002750 16.54 12.82 11.68 19.83 17.83 16.7 16.85 11.88
002751 14.05 15.28 6.15 1.1 16.46 12.71 13.77 5.85
002752 8.46 11.41 14.33 9.35 13.37 13.58 19.78 17.96
002753 9.48 14.09 4.99 11.22 9.37 13.2 13.89 9.83
002754 11.53 4.8 15.69 10.1 0.98 16.53 14.99 14.14
002755 8.82 5.25 14.98 12.02 12.73 3.35 8.09 19.0
002756 10.57 12.91 6.69 8.18 16.93 10.82 13.51 13.09
002757 12.74 1.07 11.3 9.74 15.88 15.26 13.68 17.77
002758 17.85 13.09 12.62 8.27 15.08 5.25 14.64 17.24
002759 7.13 17.41 13.73 15.3 15.69 10.71 16.26 6.71
002760 1.82 16.57 15.76 16.15 0.74 17.88 0.98 15.03
002761 15.74 11.53 12.44 10.64 17.39 11.05 9.68 9.14
002762 12.19 13.94 19.52 16.57 9.7 14.82 11.84 12.69
002763 1.79 1.51 7.33 11.77 9.82 15.9 10.5 3.8
002764 11.6 16.86 12.36 9.46 6.53 12.63 14.58 12.09
002765 4.08 11.02 11.95 11.38 15.75 12.06 9.24 18.36
002766 7.55 16.03 11.36 8.22 15.98 19.21 16.83 14.1
002767 19.32 12.97 8.04 15.55 11.7 13.66 3.38 17.07
002768 11.0 0.66 8.32 13.39 11.9 11.7 15.88 8.14
002769 4.18 19.38 0.45 8.37 12.22 12.11 16.27 10.57
002770 10.92 9.45 10.67 13.78 10.1 16.21 8.43 13.83
002771 14.16 16.88 1.86 14.35 12.21 6.17 12.7 15.76
002772 0.82 11.53 16.15 16.83 11.17 17.5 11.5 4.43
002773 14.52 13.46 8.64 13.91 12.65 15.97 14.59 13.83
002774 17.37 6.04 12.34 13.77 13.88 12.54 13.06 14.56
002775 18.07 8.09 17.74 8.68 15.98 12.83 13.1 9.02
002776 13.04 10.33 18.57 8.54 11.42 14.61 16.28 11.93
002777 14.36 12.24 17.29 6.74 14.11 12.1 10.77 9.04
002778 4.56 11.38 17.52 2.4 19.0 14.88 16.94 15.38
002779 12.11 11.18 17.58 15.56 15.24 6.13 15.87 13.02
002780 12.17 13.64 17.32 9.38 15.29 10.24 14.72 8.02
002781 11.16 12.23 11.68 8.33 17.72 16.64 9.63 15.92
002782 0.72 13.47 13.1 12.48 16.15 17.62 10.39 14.12
002783 17.12 7.66 7.43 9.24 10.64 13.61 10.1 11.01
002784 14.98 16.59 16.76 11.32 16.8 10.36 14.35 1.86
002785 17.7 9.64 16.17 11.55 16.64 8.38 15.05 3.53
002786 11.77 9.29 10.09 12.29 18.17 5.74 9.31 17.82
002787 14.34 17.83 14.53 11.97 15.97 10.96 8.71 16.81
002788 12.68 13.76 11.37 16.55 9.85 9.08 10.19 9.92
002789 13.94 8.27 12.84 0.51 19.11 12.85 15.31 14.73
002790 15.57 9.65 9.71 11.91 10.37 8.92 12.85 11.22
002791 12.33 8.43 18.23 0.27 17.48 14.81 16.19 8.39
002792 12.09 14.18 8.77 13.35 15.24 10.61 9.56 10.68
002793 14.62 3.1 15.34 12.65 14.5 8.14 16.41 14.02
002794 16.59 3.3 11.91 15.91 8.91 11.15 5.64 11.19
002795 15.27 5.91 11.1 18.91 11.05 9.33 13.19 14.7
002796 0.53 16.85 9.44 2.72 16.7 16.48 13.44 8.24
002797 11.39 0.16 9.62 12.82 10.76 14.76 17.82 8.19
002798 3.48 11.6 16.47 17.97 16.42 11.04 9.88 8.34
002799 10.0 10.91 1.95 17.78 16.3 12.25 14.84 16.79
002800 14.75 15.53 12.34 13.59 17.11 8.48 15.76 16.06
002801 10.53 10.87 10.12 13.03 17.62 15.77 12.8 8.67
002802 10.06 15.22 14.3 10.82 14.11 14.62 2.02 12.27
002803 15.96 10.44 16.46 3.08 7.71 16.71 1.05 13.76
002804 10.11 14.41 11.54 3.32 15.18 0.9 5.11 15.76
002805 13.34 14.24 17.81 15.28 10.56 19.21 9.91 16.39
002806 16.55 9.89 8.51 8.25 17.76 13.65 18.6 9.26
002807 14.03 11.49 11.54 13.69 19.45 7.11 12.92 10.5
002808 13.02 10.17 14.01 12.32 8.65 9.51 10.03 15.97
002809 8.26 11.52 7.53 9.86 16.11 8.23 9.03 16.34
002810 10.05 17.27 15.59 14.74 14.7 10.74 16.8 10.7
002811 8.44 8.16 12.35 12.54 17.34 8.1 12.2 12.27
002812 15.9 16.09 17.4 17.87 9.86 14.28 9.94 11.0
002813 2.49 12.5 17.5 16.87 7.94 6.53 10.65 11.43
002814 5.37 17.1 18.48 17.34 9.09 16.42 15.99 8.37
002815 9.38 10.16 12.97 16.83 17.09 10.85 15.62 9.27
002816 1.63 14.23 13.32 8.99 14.99 8.47 9.01 1.7
002817 12.29 1.67 15.64 17.0 16.76 8.29 10.91 18.16
002818 15.25 17.64 9.01 15.35 13.62 16.58 16.28 12.13
002819 1.72 17.83 19.71 15.25 11.7 8.47 8.63 17.45
002820 4.82 11.28 10.78 18.49 15.32 18.46 17.1 16.12
002821 13.99 16.34 14.54 19.95 11.7 7.81 15.05 14.35
002822 13.72 12.15 15.98 17.07 15.6 15.18 1.34 16.34
002823 14.95 14.96 13.83 13.88 15.34 12.64 14.93 14.25
002824 14.63 15.82 15.91 17.89 13.4 12.67 8.62 18.77
002825 11.06 15.31 17.89 9.1 14.2 14.76 15.33 12.18
002826 9.63 3.46 18.53 10.65 13.17 2.37 4.43 6.68
002827 9.11 9.86 11.24 9.09 16.81 17.18 10.35 2.05
002828 2.89 12.9 16.54 10.86 8.82 15.93 18.52 15.21
002829 0.25 16.07 15.53 16.6 16.67 9.94 16.69 17.84
002830 16.68 14.54 15.53 10.29 8.32 7.77 16.39 8.06
002831 9.62 11.42 9.63 16.86 17.32 19.97 16.36 6.44
002832 10.58 5.35 1.21 8.47 9.53 15.72 9.4 16.71
002833 9.66 5.61 16.88 9.34 14.39 12.81 3.75 9.62
002834 8.2 18.04 9.47 16.99 5.02 4.14 9.41 14.04
002835 2.73 15.17 17.18 11.92 12.49 15.81 16.37 12.49
002836 11.08 5.68 19.3 15.49 8.07 12.73 10.62 10.83
002837 9.24 11.13 13.61 8.99 14.57 8.34 11.25 5.34
002838 11.0 16.36 16.21 11.46 15.44 13.02 0.43 12.29
002839 12.34 11.87 15.23 10.95 10.78 16.03 12.27 15.14
002840 11.68 15.54 12.83 17.77 17.94 14.04 13.37 9.58
002841 10.84 10.87 13.44 15.82 13.25 2.59 17.07 16.95
002842 17.58 17.49 3.96 7.48 16.19 8.82 14.57 9.27
002843 11.68 9.16 8.27 8.0 13.68 15.41 8.87 8.83
002844 6.73 17.74 12.27 15.55 17.96 11.86 13.26 15.42
002845 7.13 15.57 17.11 8.39 14.94 14.04 14.53 13.96
002846 9.91 8.14 11.89 14.34 14.31 6.05 9.1 13.55
002847 9.66 16.41 10.53 17.95 15.48 17.53 12.53 14.02
002848 17.56 16.53 10.78 12.99 10.29 2.69 14.13 8.24
002849 9.41 12.73 13.5 9.75 11.23 3.9 15.26 17.69
002850 11.32 8.24 10.28 1.6 9.73 14.03 9.52 18.92
002851 14.62 19.41 11.27 11.71 18.84 9.73 13.0 8.68
002852 11.52 8.05 3.24 0.56 9.65 14.2 11.47 9.1
002853 19.16 11.78 0.39 16.08 16.21 8.85 17.92 16.82
002854 19.3 14.65 17.96 17.43 12.09 15.14 11.16 16.95
002855 5.26 4.03 12.84 14.99 9.98 10.1 16.81 6.71
002856 8.31 11.37 12.02 12.98 13.14 12.57 9.42 14.84
002857 12.47 9.0 12.02 4.38 19.35 14.87 9.94 17.55
002858 11.83 9.23 12.68 13.0 5.8 15.47 9.4 10.25
002859 12.13 13.31 17.61 11.6 8.96 8.19 17.28 4.22
002860 5.29 8.29 13.85 6.3 9.6 5.53 16.79 13.35
002861 12.47 15.94 9.53 9.36 16.98 11.18 11.28 11.37
002862 2.68 7.78 13.87 19.06 6.61 12.54 9.54 10.01
002863 11.55 19.7 19.08 8.92 17.14 17.5 9.4 11.25
002864 11.5 10.87 13.19 15.58 10.49 0.18 16.19 14.49
002865 9.6 0.13 13.76 13.51 14.44 8.32 13.23 12.21
002866 14.68 12.16 2.2 11.73 13.88 8.6 8.82 10.15
002867 14.56 6.72 11.09 12.66 15.04 12.19 13.82 13.01
002868 12.79 15.21 15.92 16.01 15.98 16.53 19.05 14.56
002869 6.91 17.77 9.38 14.92 9.05 14.95 17.48 11.76
002870 9.93 11.33 10.48 0.69 9.3 14.02 17.65 16.67
002871 12.81 17.96 8.71 14.46 8.04 1.04 9.49 11.1
002872 14.36 13.26 9.98 7.62 17.65 16.36 19.24 10.25
002873 3.89 13.81 14.07 15.88 11.89 8.53 0.91 13.31
002874 13.83 10.56 11.07 2.5 11.6 8.91 11.39 10.97
002875 12.91 9.67 10.88 15.22 15.52 14.07 14.73 8.98
002876 4.39 18.23 17.41 10.28 16.34 10.74 10.67 17.94
002877 13.94 13.3 6.28 6.46 9.34 15.6 16.45 17.5
002878 17.78 16.29 4.2 2.53 13.27 10.72 8.35 11.62
002879 8.02 9.69 10.0 4.4 11.08 10.68 13.19 15.72
002880 7.9 14.41 1.97 14.7 14.45 16.95 8.78 13.21
002881 0.99 15.73 14.91 10.6 13.96 11.96 11.17 7.33
002882 1.7 10.37 17.53 19.95 15.74 4.2 16.12 11.7
002883 3.47 15.21 8.54 10.27 11.61 17.93 11.55 16.29
002884 5.18 13.09 16.52 15.11 11.82 9.63 10.98 8.52
002885 16.23 15.16 3.05 15.86 12.05 17.27 17.48 15.3
002886 17.15 16.23 15.38 12.44 19.25 11.56 8.98 9.95
002887 8.01 13.21 16.54 3.16 16.71 10.71 12.99 12.16
002888 15.46 13.52 17.09 13.53 11.72 14.64 15.71 15.18
002889 13.64 10.15 13.45 10.23 17.93 13.47 14.07 17.26
002890 12.43 15.53 13.19 16.94 13.23 10.89 1.01 15.28
002891 17.86 14.4 15.61 11.86 10.83 3.62 8.3 8.29
002892 15.71 11.07 10.65 9.59 12.12 4.6 13.51 17.41
002893 14.61 15.95 10.5 4.25 18.46 16.44 11.88 15.36
002894 16.84 8.93 19.62 10.04 1.16 14.82 11.65 13.62
002895 8.79 17.38 1.29 15.1 12.19 17.08 16.65 10.2
002896 8.96 11.34 13.84 8.01 17.71 9.69 11.13 17.64
002897 8.81 11.84 7.18 12.59 9.47 14.33 10.47 17.3
002898 17.03 17.22 15.33 17.85 10.27 19.2 11.31 19.15
002899 17.87 8.44 14.13 0.98 9.58 10.21 9.68 16.38
002900 17.9 15.21 17.68 7.1 8.42 11.97 11.73 12.18
002901 8.49 17.53 12.79 11.59 1.1 10.13 13.87 14.75
002902 14.57 12.09 11.34 7.93 17.08 17.0 15.68 8.55
002903 8.5 16.31 16.66 10.99 16.44 16.54 13.86 12.67
002904 16.12 15.19 12.9 10.67 12.21 12.1 13.25 11.89
002905 8.8 10.45 9.74 8.35 9.95 9.17 10.98 12.9
002906 17.31 13.6 15.11 12.12 9.81 8.62 9.01 8.45
002907 12.89 14.74 11.08 16.78 13.92 17.26 14.43 10.96
002908 3.67 17.97 8.34 9.1 17.71 13.08 11.21 14.33
002909 17.47 9.5 15.33 16.9 17.9 13.06 18.88 16.7
002910 13.2 8.08 16.37 10.91 16.04 15.63 11.94 10.55
002911 16.61 20.0 16.57 8.65 9.47 12.27 12.24 8.93
002912 12.91 13.37 14.39 13.45 8.4 14.21 17.82 12.38
002913 14.02 9.05 13.25 8.02 11.01 12.56 15.82 16.06
002914 4.02 17.73 11.13 14.89 11.67 10.96 17.01 17.51
002915 10.16 12.16 10.66 9.63 17.79 2.73 13.2 0.67
002916 9.95 16.65 11.59 9.53 15.95 12.32 8.07 15.95
002917 6.64 13.37 15.92 8.79 15.0 7.89 12.91 9.44
002918 12.04 12.64 12.92 17.35 6.11 5.12 12.67 2.96
002919 2.84 9.17 11.2 13.46 8.94 8.98 16.34 16.08
002920 15.67 13.22 10.53 11.35 5.94 13.15 10.04 16.37
002921 11.01 8.89 3.87 14.27 4.9 15.37 10.07 10.47
002922 9.53 2.43 12.8 13.73 16.02 8.58 3.49 13.59
002923 8.86 9.43 9.86 11.38 11.8 14.89 11.78 14.81
002924 10.67 15.02 17.42 12.07 7.26 9.2 0.91 14.42
002925 13.47 16.81 17.12 18.64 9.1 17.06 0.85 10.81
002926 13.02 17.46 1.41 10.46 4.83 8.58 8.39 14.77
002927 11.39 9.32 12.71 13.32 16.93 4.6 8.06 11.69
002928 17.64 12.31 9.9 16.08 15.25 10.52 9.08 15.69
002929 11.99 6.04 11.58 10.14 16.52 0.08 7.54 3.2
002930 12.31 6.27 13.68 9.56 9.22 13.63 12.47 3.8
002931 12.82 5.83 16.35 8.26 6.82 13.1 15.87 7.15
002932 12.3 10.32 16.55 14.96 10.36 10.07 15.34 12.89
002933 3.92 17.75 11.23 13.94 11.54 9.32 17.49 16.99
002934 8.35 17.97 8.81 17.7 1.78 0.48 3.52 6.5
002935 9.59 17.82 17.07 17.53 17.71 14.37 5.74 14.95
002936 17.68 13.21 3.84 16.1 10.46 11.41 17.58 12.71
002937 13.52 14.97 11.67 12.25 17.37 8.66 2.04 7.1
002938 7.45 12.77 17.63 14.6 17.78 13.89 12.87 15.02
002939 17.55 15.44 6.56 9.06 17.88 17.89 0.39 13.55
002940 8.95 14.51 12.85 5.03 16.83 16.81 12.77 10.69
002941 9.19 14.48 10.83 17.0 9.59 11.77 0.68 10.95
002942 14.97 4.24 12.07 8.89 1.66 13.11 7.6 15.37
002943 13.6 12.02 11.25 13.33 15.43 17.92 15.42 8.27
002944 17.81 11.82 16.72 12.5 11.92 7.61 9.73 19.01
002945 17.81 16.32 14.54 13.81 14.54 17.78 11.38 13.27
002946 4.42 14.38 15.03 15.09 18.32 15.71 10.74 13.56
002947 8.38 11.27 15.74 15.63 18.86 12.1 17.6 17.69
002948 14.19 15.21 16.51 17.16 9.5 12.16 10.4 14.32
002949 10.65 18.16 8.1 4.45 8.16 7.66 13.46 11.12
002950 5.89 11.64 12.62 15.08 12.19 6.3 15.6 8.4
002951 14.14 1.26 14.36 9.2 8.62 11.8 14.98 12.65
002952 16.89 14.4 17.15 9.19 0.6 9.25 12.07 11.99
002953 17.31 8.82 3.54 14.79 12.76 17.52 10.26 15.21
002954 2.71 9.95 3.7 17.42 14.5 12.17 14.4 1.54
002955 9.39 13.54 13.74 14.26 10.65 2.45 0.75 15.38
002956 12.6 5.45 14.5 10.78 14.46 12.86 13.17 17.37
002957 16.92 17.31 9.06 0.2 13.15 17.13 13.57 8.65
002958 9.92 10.25 9.6 8.47 9.45 16.67 10.35 14.39
002959 10.16 10.96 10.4 13.42 17.25 15.98 16.54 16.19
002960 18.89 8.46 9.97 12.88 15.91 15.1 16.84 8.66
002961 12.26 16.18 8.99 18.73 12.0 8.74 14.38 9.17
002962 13.73 10.75 8.99 13.78 14.45 15.51 12.24 15.47
002963 3.19 11.07 14.2 2.27 8.14 13.96 11.49 11.72
002964 9.76 14.04 12.38 14.45 9.85 11.59 9.14 17.48
002965 10.72 13.95 11.49 12.88 15.79 16.87 16.08 9.02
002966 16.75 16.76 17.11 0.54 3.36 11.81 8.35 12.02
002967 14.05 8.3 4.69 14.12 4.62 16.55 17.87 15.05
002968 11.43 12.54 10.09 17.86 13.85 19.37 12.06 13.92
002969 12.98 15.45 10.0 11.76 14.89 16.22 15.26 1.66
002970 17.73 9.94 11.35 15.72 13.51 9.65 12.35 15.38
002971 14.6 11.68 10.66 11.13 6.89 13.22 10.36 9.46
002972 10.21 17.87 11.19 11.85 16.88 19.6 9.85 10.93
002973 9.46 17.81 15.6 14.98 17.98 11.59 14.94 16.26
002974 12.95 16.48 13.07 5.56 15.0 14.76 18.02 3.13
002975 9.7 16.5 13.31 16.48 14.07 14.96 17.87 17.42
002976 13.78 5.68 14.71 16.89 14.25 1.93 15.41 17.27
002977 12.02 12.51 9.46 3.13 8.61 14.02 15.95 12.82
002978 8.59 4.06 19.92 17.27 16.49 6.06 10.5 10.5
002979 16.97 9.98 15.43 13.5 9.16 16.88 10.07 11.34
002980 17.01 5.48 8.97 5.71 2.06 16.49 12.5 16.79
002981 14.73 2.66 12.71 17.56 11.48 15.45 8.0 0.69
002982 15.2 9.68 17.14 9.67 15.17 17.11 12.27 14.19
002983 17.62 8.96 12.4 11.16 17.38 0.3 17.03 13.29
002984 15.34 15.27 8.46 10.9 8.57 17.66 9.14 16.13
002985 2.22 15.64 15.48 17.33 16.91 8.51 12.36 9.39
002986 10.59 15.0 15.96 17.78 13.68 10.35 10.79 13.25
002987 16.03 11.66 7.3 1.51 19.81 13.23 10.56 15.36
002988 17.97 15.43 14.88 15.62 16.52 13.87 9.1 6.72
002989 15.77 12.73 10.9 14.8 12.61 9.84 15.05 17.14
002990 8.28 2.64 10.94 11.66 10.96 8.71 9.69 16.69
002991 2.76 13.28 12.96 5.18 1.82 10.46 9.88 16.78
002992 15.79 16.71 12.36 17.55 15.8 16.35 17.53 14.39
002993 9.39 10.47 10.05 10.29 5.59 9.68 10.58 8.25
002994 16.49 16.57 12.39 2.53 10.13 18.69 13.02 7.53
002995 10.93 11.79 7.68 18.08 8.24 11.31 7.15 10.91
002996 17.79 17.37 19.42 11.79 8.16 12.36 14.88 8.21
002997 14.74 7.18 13.31 9.77 10.15 13.66 12.45 8.69
002998 17.6 16.65 10.56 7.71 6.37 5.63 9.48 11.44
002999 11.75 16.32 5.64 8.98 15.5 15.87 16.02 11.39
003000 11.73 10.4 16.16 19.29 12.77 9.88 11.75 12.72
003001 16.94 16.28 15.87 14.22 16.85 12.48 8.77 13.6
003002 14.0 16.76 16.45 12.08 16.63 12.75 12.71 14.64
003003 12.42 8.79 18.58 8.8 17.41 3.99 18.11 4.71
003004 9.73 12.61 12.31 8.87 0.68 17.19 12.12 17.99
003005 14.5 10.16 15.0 16.53 12.51 16.02 14.99 10.14
003006 10.0 16.73 15.01 11.24 14.64 12.6 14.24 14.78
003007 11.05 14.04 11.46 16.87 15.85 12.06 8.21 14.66
003008 10.75 17.0 5.06 11.5 10.79 2.77 14.68 13.39
003009 8.85 9.4 3.91 9.92 13.39 8.32 11.07 15.71
003010 15.19 8.95 12.54 1.5 2.4 10.98 11.23 14.33
003011 14.55 8.94 8.91 12.71 5.49 8.76 9.92 8.5
003012 10.0 4.62 11.94 3.95 11.8 10.12 10.68 13.74
003013 17.96 13.84 11.61 8.26 10.41 12.17 11.95 13.49
003014 11.57 11.42 3.51 8.21 17.34 13.48 11.72 11.94
003015 9.6 14.11 12.8 11.35 8.9 19.76 9.95 9.42
003016 16.9 11.96 8.56 9.83 9.11 13.48 1.05 13.35
003017 14.93 17.59 17.76 16.91 10.73 10.96 12.54 9.48
003018 8.5 5.01 6.11 15.92 15.45 11.86 8.18 14.59
003019 4.88 19.89 3.22 18.0 14.62 10.22 8.19 8.55
003020 17.95 11.05 10.47 9.38 17.45 17.63 9.28 12.11
003021 17.66 17.69 4.16 15.33 13.35 14.95 16.83 14.95
003022 11.39 17.03 19.49 9.27 11.45 10.37 9.52 10.32
003023 6.26 17.07 1.85 15.03 14.88 13.24 9.81 9.19
003024 17.84 13.41 17.02 11.71 12.92 15.34 12.25 8.19
003025 12.25 10.25 10.35 9.7 11.19 14.73 16.32 15.87
003026 2.24 0.39 0.78 17.84 16.54 14.15 15.13 10.73
003027 17.07 10.67 14.38 10.73 12.82 15.23 15.55 12.62
003028 13.74 13.46 13.14 8.79 12.43 1.03 2.8 17.1
003029 8.11 15.67 7.72 15.47 11.33 10.61 13.08 13.62
003030 13.06 13.22 10.85 16.35 12.2 16.13 9.27 14.27
003031 12.67 10.82 12.69 0.17 10.35 19.3 18.26 17.31
003032 16.17 13.29 4.6 16.77 16.68 11.17 9.82 4.33
003033 16.1 13.58 13.7 5.11 17.77 13.39 15.0 16.84
003034 11.36 3.85 9.03 10.79 1.31 16.69 12.33 11.48
003035 15.03 7.41 8.43 11.64 14.77 15.98 18.49 15.94
003036 8.24 2.6 2.66 10.26 10.86 11.08 11.21 8.55
003037 9.99 4.06 12.96 16.91 1.4 16.07 16.67 1.39
003038 15.15 16.73 8.15 11.19 13.31 10.2 9.66 13.48
003039 14.59 14.3 16.62 8.43 10.97 12.02 6.2 15.14
003040 0.81 11.5 11.42 11.79 9.04 17.01 6.04 16.16
003041 9.75 11.91 11.58 13.81 9.93 11.25 17.33 13.9
003042 6.04 17.52 8.49 11.38 16.31 10.26 12.12 15.8
003043 9.41 16.54 12.68 9.65 17.36 8.83 5.98 15.54
003044 12.64 11.29 15.88 16.06 14.45 12.54 14.48 8.83
003045 12.18 1.1 19.44 14.52 4.37 5.37 12.06 17.76
003046 3.17 14.28 15.87 17.46 11.65 10.31 17.04 10.02
003047 18.57 15.35 15.68 10.17 9.9 14.05 10.01 14.6
003048 11.62 12.37 7.02 13.9 10.65 8.61 10.12 12.96
003049 1.67 16.94 15.44 13.46 12.24 0.3 13.63 13.78
003050 13.91 11.44 8.45 9.33 16.13 9.62 14.23 17.57
003051 16.77 15.03 13.0 9.09 9.6 1.22 16.96 3.04
003052 17.42 7.08 8.96 15.83 13.54 11.59 14.41 16.28
003053 17.57 16.51 14.94 17.37 10.65 7.37 0.69 8.57
003054 8.34 9.2 14.82 10.04 17.06 14.03 8.22 8.27
003055 11.67 11.04 3.21 14.21 10.91 13.18 15.04 9.88
003056 14.48 12.31 17.3 9.37 14.91 14.8 8.62 13.28
003057 11.44 16.04 15.02 15.83 17.63 9.52 13.23 8.98
003058 2.92 8.28 12.38 10.02 9.18 5.02 19.52 17.65
003059 14.99 17.9 13.95 16.02 10.36 14.32 12.22 14.61
003060 8.11 10.25 16.02 13.54 15.72 2.28 15.51 3.61
003061 6.59 10.95 9.27 14.33 12.02 10.1 8.92 15.8
003062 8.55 9.39 16.66 1.16 17.78 12.8 2.85 9.35
003063 9.09 8.13 10.22 16.17 8.5 14.38 2.91 16.23
003064 13.06 9.35 9.7 10.72 17.55 11.16 5.34 11.48
003065 16.57 8.51 8.46 19.35 17.19 15.15 10.02 17.08
003066 16.31 17.09 11.36 14.77 17.14 10.26 15.98 12.89
003067 15.49 10.34 10.47 11.99 14.99 10.97 8.85 16.73
003068 4.9 14.76 15.93 13.17 16.64 10.53 14.35 16.94
003069 12.76 9.72 15.88 13.76 11.11 16.47 9.6 9.03
003070 17.23 18.64 13.36 6.15 13.28 13.46 17.83 14.11
003071 17.28 10.39 11.84 9.71 10.83 17.86 9.5 17.7
003072 9.5 2.78 10.6 16.8 13.77 17.19 9.33 15.8
003073 14.1 2.48 12.38 6.06 11.67 9.55 16.02 8.61
003074 12.13 17.36 6.48 15.94 12.07 15.96 17.34 17.29
003075 15.25 17.2 10.21 9.91 12.05 9.0 9.78 16.56
003076 2.75 6.61 14.53 13.18 10.6 16.46 2.73 11.66
003077 10.51 18.87 11.77 9.53 9.01 9.28 9.87 10.68
003078 12.0 16.5 10.42 17.18 9.83 11.24 16.16 11.83
003079 17.78 16.04 7.22 4.44 16.9 16.25 17.17 12.86
003080 18.01 13.62 16.04 14.83 13.87 11.07 16.53 14.87
003081 17.58 8.43 9.74 12.64 3.32 14.58 9.31 10.09
003082 11.01 10.48 10.57 9.54 6.11 9.44 9.67 14.78
003083 12.99 8.07 8.83 13.11 5.2 17.14 2.4 1.25
003084 8.53 8.41 14.39 15.44 14.77 10.32 16.69 0.82
003085 7.27 2.43 8.43 9.4 17.13 17.08 15.21 9.7
003086 6.96 14.51 13.98 12.66 9.18 9.34 18.33 9.79
003087 14.34 17.22 8.76 13.72 12.11 11.37 11.79 12.23
003088 10.85 16.64 17.54 7.33 1.19 9.86 8.78 10.29
003089 9.06 8.88 2.47 6.3 14.65 9.7 10.04 17.59
003090 15.96 8.19 14.08 15.81 16.87 6.91 13.9 8.65
003091 5.44 6.89 12.81 10.71 14.71 11.82 18.91 6.39
003092 5.04 4.88 17.49 13.63 3.43 11.41 13.86 15.53
003093 14.02 8.15 8.23 16.92 9.72 11.34 5.83 15.69
003094 15.23 11.74 12.67 0.86 13.08 3.53 8.28 14.92
003095 17.62 12.82 8.41 10.85 15.62 0.22 17.16 9.69
003096 2.26 10.41 0.8 15.54 10.59 8.72 15.42 17.04
003097 10.39 8.58 15.22 2.5 17.28 12.32 9.63 4.91
003098 18.82 17.53 11.39 7.8 5.65 14.78 15.51 10.56
003099 17.28 11.96 8.49 14.69 1.56 11.74 11.25 10.33
003100 14.38 13.79 17.71 10.58 11.49 6.98 8.25 16.54
003101 14.66 16.72 7.98 8.52 14.66 13.51 13.14 5.96
003102 13.23 8.71 15.83 16.8 8.32 15.59 15.22 14.3
003103 12.65 16.91 8.79 1.36 1.12 15.26 10.54 9.67
003104 14.54 14.82 13.57 9.46 11.14 9.09 17.37 16.64
003105 14.95 16.05 14.78 12.51 12.93 8.79 14.46 14.86
003106 9.17 12.49 19.43 5.22 12.69 10.02 8.01 9.81
003107 11.61 12.48 11.0 11.8 17.97 18.83 13.32 17.44
003108 12.56 9.73 13.47 0.89 1.02 11.16 10.52 10.63
